,Unnamed: 0,Area_code,State,Market,Market_size,Profit,Margin,Sales,COGS,Total_expenses,Marketing,Inventory,Budget_profit,Budget_COGS,Budget_margin,Budget_sales,Product_ID,Date,Product_type,Product,Type
247,247,225,louisiana,south,small market,42,107,193,86,65,32,484,40,80,100,180,9,2010-01-02,3,lemon,1
248,248,225,louisiana,south,small market,25,83,150,67,58,25,599,30,60,80,140,9,2010-01-09,3,lemon,1
249,249,225,louisiana,south,small market,39,88,159,72,56,27,606,40,60,90,150,9,2011-01-08,3,lemon,1
250,250,225,louisiana,south,small market,50,98,189,79,64,30,593,60,60,90,150,9,2011-01-10,3,lemon,1
251,251,225,louisiana,south,small market,1,87,160,63,86,57,187,0,50,70,120,4,2011-01-03,2,caffe latte,0
252,252,225,louisiana,south,small market,40,75,127,53,73,48,40,10,40,70,110,4,2011-01-06,2,caffe latte,0
253,253,225,louisiana,south,small market,40,66,112,47,67,42,40,0,40,50,90,4,2011-01-07,2,caffe latte,0
254,254,225,louisiana,south,small market,40,76,140,55,79,49,40,0,40,60,100,4,2011-01-12,2,caffe latte,0
255,255,234,ohio,central,major market,19,62,108,46,43,15,415,40,40,70,110,1,2010-01-08,0,amaretto,0
256,256,234,ohio,central,major market,49,79,147,59,46,19,411,50,50,80,130,1,2011-01-11,0,amaretto,0
257,257,234,ohio,central,major market,43,73,135,54,44,17,424,40,50,70,120,1,2011-01-12,0,amaretto,0
258,258,234,ohio,central,major market,19,51,85,34,32,10,428,30,30,50,80,2,2010-01-08,0,columbian,0
259,259,234,ohio,central,major market,33,61,102,42,34,13,384,30,40,60,100,2,2011-01-05,0,columbian,0
260,260,234,ohio,central,major market,26,55,92,38,33,12,414,20,40,50,90,2,2011-01-06,0,columbian,0
261,261,234,ohio,central,major market,25,51,84,34,31,10,432,30,30,50,80,2,2011-01-07,0,columbian,0
262,262,234,ohio,central,major market,47,68,121,46,36,14,424,40,40,70,110,2,2011-01-11,0,columbian,0
263,263,234,ohio,central,major market,40,74,126,52,77,47,509,20,50,80,130,3,2010-01-09,0,decaf irish cream,1
264,264,234,ohio,central,major market,40,75,127,53,72,48,458,20,50,80,130,3,2011-01-05,0,decaf irish cream,1
265,265,234,ohio,central,major market,40,63,106,44,64,40,496,20,40,70,110,3,2011-01-06,0,decaf irish cream,1
266,266,234,ohio,central,major market,40,71,130,51,76,46,503,30,40,70,110,3,2011-01-10,0,decaf irish cream,1
267,267,234,ohio,central,major market,98,170,340,170,72,47,1073,140,190,210,400,5,2010-01-02,2,caffe mocha,0
268,268,234,ohio,central,major market,154,171,382,170,76,47,1091,140,190,210,400,5,2011-01-01,2,caffe mocha,0
269,269,234,ohio,central,major market,159,182,387,181,75,50,1283,170,230,230,460,5,2011-01-11,2,caffe mocha,0
270,270,234,ohio,central,major market,15,71,129,58,56,22,325,40,60,90,150,6,2010-01-03,2,decaf espresso,1
271,271,234,ohio,central,major market,15,32,53,21,17,5,449,30,10,30,40,8,2010-01-03,3,chamomile,1
272,272,234,ohio,central,major market,22,32,56,21,17,5,449,30,10,30,40,8,2011-01-03,3,chamomile,1
273,273,234,ohio,central,major market,24,32,56,21,16,5,454,30,10,30,40,8,2011-01-04,3,chamomile,1
274,274,234,ohio,central,major market,79,141,235,94,62,31,697,70,80,120,200,11,2010-01-05,1,darjeeling,0
275,275,234,ohio,central,major market,103,172,286,114,69,37,810,100,90,160,250,11,2010-01-08,1,darjeeling,0
276,276,234,ohio,central,major market,65,123,205,82,58,27,788,60,50,90,140,11,2010-01-10,1,darjeeling,0
277,277,234,ohio,central,major market,144,155,285,112,58,34,502,90,90,140,230,12,2011-01-04,1,earl grey,0
278,278,234,ohio,central,major market,120,134,245,96,53,29,666,80,80,120,200,12,2011-01-09,1,earl grey,0
279,279,239,florida,east,major market,52,77,130,53,25,14,803,70,50,90,140,13,2010-01-05,1,green tea,0
280,280,239,florida,east,major market,44,48,91,33,21,9,777,40,30,50,80,13,2011-01-01,1,green tea,0
281,281,239,florida,east,major market,80,85,143,59,25,16,842,70,60,90,150,13,2011-01-06,1,green tea,0
282,282,239,florida,east,major market,80,85,143,59,25,16,870,70,60,90,150,13,2011-01-07,1,green tea,0
283,283,239,florida,east,major market,9,111,190,79,102,72,551,30,70,110,180,5,2010-01-01,2,caffe mocha,0
284,284,239,florida,east,major market,18,134,230,96,116,87,683,50,80,130,210,5,2010-01-10,2,caffe mocha,0
285,285,239,florida,east,major market,14,111,213,79,107,72,551,30,70,110,180,5,2011-01-01,2,caffe mocha,0
286,286,239,florida,east,major market,44,173,294,124,131,112,717,60,110,180,290,5,2011-01-07,2,caffe mocha,0
287,287,239,florida,east,major market,60,116,202,86,56,28,547,90,70,110,180,6,2010-01-10,2,decaf espresso,1
288,288,239,florida,east,major market,48,62,109,48,25,15,593,30,30,50,80,8,2011-01-06,3,chamomile,1
289,289,239,florida,east,major market,13,66,120,54,53,20,312,20,40,50,90,9,2010-01-01,3,lemon,1
290,290,239,florida,east,major market,47,92,170,78,45,24,995,50,50,80,130,10,2010-01-05,3,mint,1
291,291,239,florida,east,major market,76,103,187,86,45,26,1081,50,60,80,140,10,2011-01-07,3,mint,1
292,292,239,florida,east,major market,44,48,90,32,21,8,821,40,30,50,80,11,2011-01-01,1,darjeeling,0
293,293,239,florida,east,major market,52,62,104,43,22,12,864,50,40,70,110,11,2011-01-06,1,darjeeling,0
294,294,253,washington,west,small market,58,104,175,71,46,22,373,90,80,130,210,2,2010-01-05,0,columbian,0
295,295,253,washington,west,small market,58,104,176,72,46,23,461,80,80,120,200,2,2010-01-12,0,columbian,0
296,296,253,washington,west,small market,80,104,173,71,43,22,373,90,80,130,210,2,2011-01-05,0,columbian,0
297,297,253,washington,west,small market,104,125,209,86,46,27,463,120,100,160,260,2,2011-01-07,0,columbian,0
298,298,253,washington,west,small market,74,93,166,63,43,20,446,70,70,110,180,2,2011-01-11,0,columbian,0
299,299,253,washington,west,small market,16,129,221,92,113,83,599,60,110,160,270,3,2010-01-05,0,decaf irish cream,1
300,300,253,washington,west,small market,16,130,224,94,114,85,694,40,110,150,260,3,2010-01-11,0,decaf irish cream,1
301,301,253,washington,west,small market,22,128,234,92,113,83,541,60,110,160,270,3,2011-01-02,0,decaf irish cream,1
302,302,253,washington,west,small market,22,129,219,92,105,83,599,60,110,160,270,3,2011-01-05,0,decaf irish cream,1
303,303,253,washington,west,small market,3,90,155,65,87,58,513,10,40,60,100,13,2010-01-02,1,green tea,0
304,304,253,washington,west,small market,0,87,150,63,87,57,521,10,40,60,100,13,2010-01-04,1,green tea,0
305,305,253,washington,west,small market,40,66,113,47,71,42,622,0,30,40,70,13,2010-01-07,1,green tea,0
306,306,253,washington,west,small market,40,61,104,44,64,39,617,10,20,50,70,13,2011-01-08,1,green tea,0
307,307,253,washington,west,small market,13,66,120,54,53,20,312,20,50,60,110,5,2010-01-01,2,caffe mocha,0
308,308,253,washington,west,small market,12,65,118,53,53,20,306,20,50,60,110,5,2010-01-02,2,caffe mocha,0
309,309,253,washington,west,small market,12,66,120,54,54,20,301,20,50,60,110,5,2010-01-03,2,caffe mocha,0
310,310,253,washington,west,small market,15,70,127,57,55,21,313,30,50,70,120,5,2010-01-04,2,caffe mocha,0
311,311,253,washington,west,small market,23,82,149,67,59,25,391,30,60,80,140,5,2010-01-09,2,caffe mocha,0
312,312,253,washington,west,small market,16,70,126,56,54,21,385,50,40,70,110,5,2010-01-10,2,caffe mocha,0
313,313,253,washington,west,small market,49,96,177,81,47,25,1046,60,70,90,160,6,2010-01-06,2,decaf espresso,1
314,314,253,washington,west,small market,56,103,189,86,47,26,1081,70,80,100,180,6,2010-01-07,2,decaf espresso,1
315,315,253,washington,west,small market,48,94,174,80,46,24,1055,80,60,90,150,6,2010-01-10,2,decaf espresso,1
316,316,253,washington,west,small market,51,96,176,80,45,24,1079,60,70,100,170,6,2010-01-12,2,decaf espresso,1
317,317,253,washington,west,small market,106,176,292,116,70,38,962,110,90,160,250,8,2010-01-04,3,chamomile,1
318,318,253,washington,west,small market,91,155,258,103,64,33,1130,100,80,140,220,8,2010-01-09,3,chamomile,1
319,319,253,washington,west,small market,109,140,230,92,57,30,1102,90,70,130,200,8,2011-01-06,3,chamomile,1
320,320,253,washington,west,small market,104,135,223,90,56,29,1139,80,70,120,190,8,2011-01-08,3,chamomile,1
321,321,253,washington,west,small market,156,174,308,115,69,37,1166,110,100,160,260,8,2011-01-12,3,chamomile,1
322,322,253,washington,west,small market,45,70,118,48,25,13,839,50,40,60,100,9,2010-01-08,3,lemon,1
323,323,253,washington,west,small market,55,64,106,43,22,12,822,50,30,60,90,9,2011-01-06,3,lemon,1
324,324,253,washington,west,small market,65,68,123,47,24,13,834,40,40,60,100,9,2011-01-11,3,lemon,1
325,325,253,washington,west,small market,45,84,133,49,39,15,342,40,30,60,90,11,2010-01-04,1,darjeeling,0
326,326,253,washington,west,small market,42,79,126,47,37,14,366,30,30,50,80,11,2010-01-08,1,darjeeling,0
327,327,253,washington,west,small market,109,113,201,67,45,20,400,50,40,80,120,11,2011-01-01,1,darjeeling,0
328,328,253,washington,west,small market,67,84,142,49,39,15,342,40,30,60,90,11,2011-01-04,1,darjeeling,0
329,329,253,washington,west,small market,45,66,114,41,36,12,320,20,30,40,70,11,2011-01-12,1,darjeeling,0
330,330,253,washington,west,small market,48,89,150,61,41,19,390,40,40,60,100,12,2010-01-01,1,earl grey,0
331,331,253,washington,west,small market,38,77,129,52,39,16,376,30,30,50,80,12,2010-01-03,1,earl grey,0
332,332,253,washington,west,small market,30,68,114,46,38,14,388,20,30,40,70,12,2010-01-04,1,earl grey,0
333,333,253,washington,west,small market,42,63,113,43,35,13,466,20,30,40,70,12,2011-01-12,1,earl grey,0
334,334,253,washington,west,small market,35,63,112,49,28,16,611,40,40,60,100,4,2010-01-03,2,caffe latte,0
335,335,253,washington,west,small market,11,30,52,22,19,7,570,20,20,30,50,4,2010-01-11,2,caffe latte,0
336,336,253,washington,west,small market,13,32,56,24,19,7,567,20,20,30,50,4,2010-01-12,2,caffe latte,0
337,337,253,washington,west,small market,52,62,117,48,27,15,617,40,40,60,100,4,2011-01-02,2,caffe latte,0
338,338,254,texas,south,major market,112,152,256,104,40,29,821,120,80,140,220,5,2010-01-05,2,caffe mocha,0
339,339,254,texas,south,major market,197,179,322,123,46,34,959,110,90,140,230,5,2011-01-12,2,caffe mocha,0
340,340,254,texas,south,major market,121,124,208,86,33,24,499,90,70,110,180,6,2011-01-05,2,decaf espresso,1
341,341,254,texas,south,major market,135,136,228,94,35,26,608,90,80,110,190,6,2011-01-07,2,decaf espresso,1
342,342,254,texas,south,major market,71,73,131,50,25,14,589,40,30,60,90,6,2011-01-11,2,decaf espresso,1
343,343,254,texas,south,major market,42,83,140,57,41,18,364,50,50,80,130,9,2010-01-01,3,lemon,1
344,344,254,texas,south,major market,65,83,157,57,43,18,364,50,50,80,130,9,2011-01-01,3,lemon,1
345,345,254,texas,south,major market,35,61,102,42,33,13,384,30,40,60,100,9,2011-01-05,3,lemon,1
346,346,254,texas,south,major market,26,51,84,34,30,10,432,30,30,50,80,9,2011-01-07,3,lemon,1
347,347,254,texas,south,major market,44,96,160,64,52,21,40,50,50,80,130,4,2010-01-05,2,caffe latte,0
348,348,262,wisconsin,central,small market,13,66,120,54,53,20,312,30,50,70,120,1,2010-01-01,0,amaretto,0
349,349,262,wisconsin,central,small market,12,65,118,53,53,20,306,30,50,70,120,1,2010-01-02,0,amaretto,0
350,350,262,wisconsin,central,small market,13,66,120,54,53,20,301,30,50,70,120,1,2010-01-03,0,amaretto,0
351,351,262,wisconsin,central,small market,17,72,130,58,55,22,338,20,60,70,130,1,2010-01-05,0,amaretto,0
352,352,262,wisconsin,central,small market,14,67,121,54,53,20,391,20,50,60,110,1,2010-01-11,0,amaretto,0
353,353,262,wisconsin,central,small market,19,66,128,54,53,20,301,30,50,70,120,1,2011-01-03,0,amaretto,0
354,354,262,wisconsin,central,small market,25,74,132,59,52,22,403,20,60,70,130,1,2011-01-07,0,amaretto,0
355,355,262,wisconsin,central,small market,21,67,129,54,53,20,391,20,50,60,110,1,2011-01-11,0,amaretto,0
356,356,262,wisconsin,central,small market,9,111,190,79,102,72,551,20,80,110,190,2,2010-01-01,0,columbian,0
357,357,262,wisconsin,central,small market,17,132,227,95,115,86,532,30,100,130,230,2,2010-01-03,0,columbian,0
358,358,262,wisconsin,central,small market,17,129,221,92,112,83,599,40,90,140,230,2,2010-01-05,0,columbian,0
359,359,262,wisconsin,central,small market,32,173,297,124,141,112,717,60,130,180,310,2,2010-01-07,0,columbian,0
360,360,262,wisconsin,central,small market,16,130,224,94,114,85,694,30,90,130,220,2,2010-01-11,0,columbian,0
361,361,262,wisconsin,central,small market,23,129,219,92,104,83,599,40,90,140,230,2,2011-01-05,0,columbian,0
362,362,262,wisconsin,central,small market,33,154,262,110,121,100,665,50,110,160,270,2,2011-01-06,0,columbian,0
363,363,262,wisconsin,central,small market,30,145,266,105,125,95,716,30,100,140,240,2,2011-01-12,0,columbian,0
364,364,262,wisconsin,central,small market,58,114,199,85,56,28,555,70,90,110,200,3,2010-01-09,0,decaf irish cream,1
365,365,262,wisconsin,central,small market,51,103,180,77,52,25,557,60,70,100,170,3,2010-01-11,0,decaf irish cream,1
366,366,262,wisconsin,central,small market,74,103,192,77,53,25,423,60,80,100,180,3,2011-01-02,0,decaf irish cream,1
367,367,262,wisconsin,central,small market,86,112,208,83,54,27,433,80,80,120,200,3,2011-01-04,0,decaf irish cream,1
368,368,262,wisconsin,central,small market,87,121,210,91,54,30,533,90,90,130,220,3,2011-01-06,0,decaf irish cream,1
369,369,262,wisconsin,central,small market,98,130,225,97,55,32,575,80,100,130,230,3,2011-01-07,0,decaf irish cream,1
370,370,262,wisconsin,central,small market,50,96,177,81,46,25,1046,70,90,110,200,5,2010-01-06,2,caffe mocha,0
371,371,262,wisconsin,central,small market,59,81,168,69,45,21,965,50,80,90,170,5,2011-01-01,2,caffe mocha,0
372,372,262,wisconsin,central,small market,62,84,164,70,42,21,957,60,80,100,180,5,2011-01-02,2,caffe mocha,0
373,373,262,wisconsin,central,small market,71,94,185,80,46,24,1055,120,110,140,250,5,2011-01-10,2,caffe mocha,0
374,374,262,wisconsin,central,small market,74,96,188,80,46,24,1079,80,100,120,220,5,2011-01-12,2,caffe mocha,0
375,375,262,wisconsin,central,small market,34,62,110,48,28,15,623,50,50,70,120,6,2010-01-01,2,decaf espresso,1
376,376,262,wisconsin,central,small market,35,62,110,48,27,15,599,50,50,70,120,6,2010-01-05,2,decaf espresso,1
377,377,262,wisconsin,central,small market,34,62,110,48,28,15,593,50,50,70,120,6,2010-01-06,2,decaf espresso,1
378,378,262,wisconsin,central,small market,18,39,69,30,21,9,581,30,30,50,80,6,2010-01-08,2,decaf espresso,1
379,379,262,wisconsin,central,small market,13,32,56,24,19,7,567,30,30,40,70,6,2010-01-12,2,decaf espresso,1
380,380,262,wisconsin,central,small market,50,63,119,49,29,16,611,60,50,80,130,6,2011-01-03,2,decaf espresso,1
381,381,262,wisconsin,central,small market,25,39,68,30,20,9,581,30,30,50,80,6,2011-01-08,2,decaf espresso,1
382,382,262,wisconsin,central,small market,15,29,54,22,19,7,573,50,20,50,70,6,2011-01-10,2,decaf espresso,1
383,383,262,wisconsin,central,small market,63,105,167,62,42,19,346,70,50,90,140,8,2010-01-03,3,chamomile,1
384,384,262,wisconsin,central,small market,46,84,133,49,38,15,342,50,40,70,110,8,2010-01-04,3,chamomile,1
385,385,262,wisconsin,central,small market,40,65,103,39,33,12,380,40,30,60,90,8,2011-01-07,3,chamomile,1
386,386,262,wisconsin,central,small market,79,94,161,57,41,17,349,70,40,90,130,8,2011-01-09,3,chamomile,1
387,387,262,wisconsin,central,small market,71,88,150,53,40,16,321,50,50,80,130,8,2011-01-11,3,chamomile,1
388,388,262,wisconsin,central,small market,43,68,115,47,25,13,772,50,40,60,100,9,2010-01-02,3,lemon,1
389,389,262,wisconsin,central,small market,51,77,130,53,26,14,803,60,40,70,110,9,2010-01-05,3,lemon,1
390,390,262,wisconsin,central,small market,58,85,144,59,27,16,870,60,50,70,120,9,2010-01-07,3,lemon,1
391,391,262,wisconsin,central,small market,63,91,154,63,28,17,864,70,50,80,130,9,2010-01-08,3,lemon,1
392,392,262,wisconsin,central,small market,45,70,118,48,25,13,851,60,30,60,90,9,2010-01-10,3,lemon,1
393,393,262,wisconsin,central,small market,27,47,78,31,20,8,856,40,20,50,70,9,2010-01-11,3,lemon,1
394,394,262,wisconsin,central,small market,70,72,129,49,25,13,779,50,40,60,100,9,2011-01-04,3,lemon,1
395,395,262,wisconsin,central,small market,70,77,129,53,24,14,803,60,40,70,110,9,2011-01-05,3,lemon,1
396,396,262,wisconsin,central,small market,80,85,143,59,25,16,870,60,50,70,120,9,2011-01-07,3,lemon,1
397,397,262,wisconsin,central,small market,87,91,153,63,26,17,864,70,50,80,130,9,2011-01-08,3,lemon,1
398,398,262,wisconsin,central,small market,67,70,126,48,25,13,851,60,30,60,90,9,2011-01-10,3,lemon,1
399,399,262,wisconsin,central,small market,31,68,114,46,37,14,388,40,30,70,100,11,2010-01-04,1,darjeeling,0
400,400,262,wisconsin,central,small market,30,67,113,46,37,14,449,40,20,50,70,11,2010-01-10,1,darjeeling,0
401,401,262,wisconsin,central,small market,33,71,120,49,38,15,454,20,40,50,90,11,2010-01-11,1,darjeeling,0
402,402,262,wisconsin,central,small market,28,63,106,43,35,13,466,20,30,50,80,11,2010-01-12,1,darjeeling,0
403,403,262,wisconsin,central,small market,46,68,121,46,37,14,388,40,30,70,100,11,2011-01-04,1,darjeeling,0
404,404,262,wisconsin,central,small market,33,59,98,40,33,12,443,20,30,50,80,11,2011-01-06,1,darjeeling,0
405,405,262,wisconsin,central,small market,29,54,89,36,31,11,462,10,30,40,70,11,2011-01-07,1,darjeeling,0
406,406,262,wisconsin,central,small market,45,67,120,46,37,14,449,40,20,50,70,11,2011-01-10,1,darjeeling,0
407,407,262,wisconsin,central,small market,42,63,113,43,35,13,466,20,30,50,80,11,2011-01-12,1,darjeeling,0
408,408,262,wisconsin,central,small market,7,105,180,75,98,68,522,10,60,90,150,12,2010-01-01,1,earl grey,0
409,409,262,wisconsin,central,small market,2,90,154,64,88,58,551,10,50,80,130,12,2010-01-05,1,earl grey,0
410,410,262,wisconsin,central,small market,11,105,201,75,103,68,522,10,60,90,150,12,2011-01-01,1,earl grey,0
411,411,262,wisconsin,central,small market,1,87,160,63,86,57,506,10,50,80,130,12,2011-01-03,1,earl grey,0
412,412,262,wisconsin,central,small market,0,84,153,60,84,54,606,0,40,50,90,12,2011-01-10,1,earl grey,0
413,413,262,wisconsin,central,small market,40,76,140,55,79,49,627,0,40,60,100,12,2011-01-12,1,earl grey,0
414,414,281,texas,south,major market,292,295,582,251,98,77,1268,280,310,370,680,2,2011-01-09,0,columbian,0
415,415,281,texas,south,major market,94,107,188,83,36,27,584,100,100,130,230,3,2011-01-05,0,decaf irish cream,1
416,416,281,texas,south,major market,39,51,96,39,25,12,541,80,40,90,130,3,2011-01-10,0,decaf irish cream,1
417,417,281,texas,south,major market,120,163,276,113,43,31,897,120,90,140,230,5,2010-01-06,2,caffe mocha,0
418,418,281,texas,south,major market,33,80,140,60,47,19,336,50,50,80,130,8,2010-01-01,3,chamomile,1
419,419,281,texas,south,major market,51,80,157,60,49,19,336,50,50,80,130,8,2011-01-01,3,chamomile,1
420,420,281,texas,south,major market,35,72,121,49,37,15,351,40,40,70,110,9,2010-01-03,3,lemon,1
421,421,281,texas,south,major market,19,51,85,34,32,10,432,30,30,50,80,9,2010-01-07,3,lemon,1
422,422,281,texas,south,major market,19,51,85,34,32,10,428,30,30,50,80,9,2010-01-08,3,lemon,1
